Zip.Code,Sample.Number,Date.Submitted,Analysis..Lead.,Lead.ppb,Analysis..Copper.,copper.ppb,Street..,Street.Name,City,N,income,ave.income
48507,LG74231,9/15/16,Lead,17,Copper,0,1505,WOODLAWN PARK DR,FLINT,13519,443937,32.83800577
48507,LG86517,11/10/16,Lead,23,Copper,250,2010,N DORT HWY,FLINT,13519,443937,32.83800577
48507,LG66304,8/11/16,Lead,0,Copper,0,1002,S SAGINAW ST,FLINT,13519,443937,32.83800577
48507,LG88055,11/21/16,Lead,,Copper,,6602,OXLEY DR,FLINT,13519,443937,32.83800577
48507,LG60796,7/20/16,Lead,110,Copper,0,2835,MALLERY ST,FLINT,13519,443937,32.83800577
48507,LG61124,7/20/16,Lead,0,Copper,80,1201,N GRAND TRAVERSE ST,FLINT,13519,443937,32.83800577
48507,LG62990,7/28/16,Lead,57,Copper,70,3302,HAWTHORNE DR,FLINT,13519,443937,32.83800577
48507,LG72803,9/12/16,Lead,18,Copper,140,1015,LINCOLN AVE,FLINT,13519,443937,32.83800577
48507,LG61949,7/25/16,Lead,5,Copper,0,952,KNAPP AVE,FLINT,13519,443937,32.83800577
48507,LG72163,9/8/16,Lead,60,Copper,50,3402,BUICK ST,FLINT,13519,443937,32.83800577
48507,LG92331,12/19/16,Lead,0,Copper,90,1455,SUN TERRACE DR,FLINT,13519,443937,32.83800577
48507,LG71326,9/6/16,Lead,2,Copper,0,,,FLINT,13519,443937,32.83800577
48507,LG85315,11/3/16,Lead,,Copper,,120,W HOME AVE,FLINT,13519,443937,32.83800577
48507,LG68460,8/22/16,Lead,0,Copper,0,630,S SAGINAW/ BREAK ROOM,FLINT,13519,443937,32.83800577
48507,LG84123,10/27/16,Lead,,Copper,,412,W JAMIESON ST,FLINT,13519,443937,32.83800577
48507,LG74235,9/15/16,Lead,5,Copper,0,435,MEADE ST,FLINT,13519,443937,32.83800577
48507,LG75390,9/21/16,Lead,0,Copper,0,3602,DOUGLAS AVE,FLINT,13519,443937,32.83800577
48507,LG85353,11/3/16,Lead,0,Copper,0,3205,SAGINAW,FLINT,13519,443937,32.83800577
48507,LG79590,10/3/16,Lead,2,Copper,0,2810,NORBERT ST,FLINT,13519,443937,32.83800577
48507,LG88024,11/21/16,Lead,,Copper,,1518,UNIVERSITY AVENUE,FLINT,13519,443937,32.83800577
48507,LG65001,8/8/16,Lead,0,Copper,0,3119,RASKOB ST,FLINT,13519,443937,32.83800577
48507,LG67929,8/18/16,Lead,0,Copper,90,1726,WALNUT CREEK DR,FLINT,13519,443937,32.83800577
48507,LG76896,9/26/16,Lead,0,Copper,0,2024,CHURCH ST,FLINT,13519,443937,32.83800577
48507,LG90796,12/8/16,Lead,2,Copper,100,746,SAGINAW ST,FLINT,13519,443937,32.83800577
48507,LG66713,8/15/16,Lead,0,Copper,0,3717,WHITTIER AVE,FLINT,13519,443937,32.83800577
48507,LG64894,8/8/16,Lead,74,Copper,0,1213,W HAMILTON AVE,FLINT,13519,443937,32.83800577
48507,LG83060,10/20/16,Lead,0,Copper,120,808,E 2ND ST,FLINT,13519,443937,32.83800577
48507,LG75369,9/21/16,Lead,21,Copper,150,2305,JOILET ST,FLINT,13519,443937,32.83800577
48507,LG85699,11/7/16,Lead,0,Copper,0,2101,E 2ND ST,FLINT,13519,443937,32.83800577
48507,LG61505,7/21/16,Lead,21,Copper,90,2107,N AVERILL AVE,FLINT,13519,443937,32.83800577
48507,LG67823,8/18/16,Lead,0,Copper,0,5410,FLEMING RD,FLINT,13519,443937,32.83800577
48507,LG67912,8/18/16,Lead,11,Copper,0,833,E WELLINGTON AVE,FLINT,13519,443937,32.83800577
48507,LG68480,8/22/16,Lead,0,Copper,0,1547,E ATHERTON RD,FLINT,13519,443937,32.83800577
48507,LG69513,8/25/16,Lead,0,Copper,250,3331,MENOMINEE AVE,BURTON,13519,443937,32.83800577
48507,LG67976,8/18/16,Lead,0,Copper,0,1844,WILLOW BROOK CIRCLE,FLINT,13519,443937,32.83800577
48507,LG75394,9/21/16,Lead,0,Copper,0,5915,SALLY CT,FLINT,13519,443937,32.83800577
48507,LG67858,8/18/16,Lead,0,Copper,0,627,ALVORD AVE,FLINT,13519,443937,32.83800577
48507,LG72830,9/12/16,Lead,0,Copper,120,516,INGLESIDE AVE,FLINT,13519,443937,32.83800577
48507,LG59601,7/14/16,Lead,0,Copper,210,3331,MENOMINEE ST,FLINT,13519,443937,32.83800577
48507,LG74871,9/19/16,Lead,0,Copper,0,1221,INGLESIDE AVE,FLINT,13519,443937,32.83800577
48507,LG64571,8/4/16,Lead,5,Copper,700,1388,W BRISTOL RD DEQ FFO,FLINT,13519,443937,32.83800577
48507,LG85337,11/3/16,Lead,,Copper,,3102,BARTH ST,FLINT,13519,443937,32.83800577
48507,LG76866,9/26/16,Lead,0,Copper,0,618,E BISHOP AVE,FLINT,13519,443937,32.83800577
48507,LG67903,8/18/16,Lead,24,Copper,0,1713,ARIZONA AVE,FLINT,13519,443937,32.83800577
48507,LG58012,7/7/16,Lead,17,Copper,0,2702,YALE ST,FLINT,13519,443937,32.83800577
48507,LG69543,8/25/16,Lead,18,Copper,0,1915,CARTIER ST,FLINT,13519,443937,32.83800577
48507,LG70038,8/29/16,Lead,12,Copper,60,2002,CANNIFF ST,FLINT,13519,443937,32.83800577
48507,LG69549,8/25/16,Lead,0,Copper,0,2610,WISNER ST,FLINT,13519,443937,32.83800577
48507,LG69538,8/25/16,Lead,0,Copper,0,2840,MILLER RD,FLINT,13519,443937,32.83800577
48507,LG67987,8/18/16,Lead,2,Copper,0,6618,FLEMING RD,FLINT,13519,443937,32.83800577
48507,LG58050,7/7/16,Lead,5,Copper,0,916,WOODSIDE DR,FLINT,13519,443937,32.83800577
48507,LG59612,7/14/16,Lead,2,Copper,90,2210,FOX CIR UNIT #91,FLINT,13519,443937,32.83800577
48507,LG61506,7/21/16,Lead,0,Copper,0,1418,WOODCROFT AVE,FLINT,13519,443937,32.83800577
48507,LG63350,8/1/16,Lead,0,Copper,0,1418,WOODHALL DR,FLINT,13519,443937,32.83800577
48507,LG70080,8/29/16,Lead,0,Copper,0,2701,PROSPECT ST,FLINT,13519,443937,32.83800577
48507,LG67870,8/18/16,Lead,27,Copper,80,4208,OGEMA AVE,FLINT,13519,443937,32.83800577
48507,LG77547,9/27/16,Lead,0,Copper,90,1201,N GRAND TRAVERSE ST,FLINT,13519,443937,32.83800577
48507,LG78683,9/29/16,Lead,0,Copper,0,611,MONROE ST,FLINT,13519,443937,32.83800577
48507,LG85327,11/3/16,Lead,,Copper,,3622,GRATIOT AVE,FLINT,13519,443937,32.83800577
48507,LG60216,7/18/16,Lead,168,Copper,70,3622,GRATIOT AVE,FLINT,13519,443937,32.83800577
48507,LG67944,8/18/16,Lead,2,Copper,0,2823,MALLERY ST,FLINT,13519,443937,32.83800577
48507,LG91156,12/12/16,Lead,2,Copper,110,3504,FENTON RD,FLINT,13519,443937,32.83800577
48507,LG62983,7/28/16,Lead,2,Copper,0,1934,BARKS ST,FLINT,13519,443937,32.83800577
48507,LG59609,7/14/16,Lead,43,Copper,90,801,GARDENVIEW DR APT #105,FLINT,13519,443937,32.83800577
48507,LG71349,9/6/16,Lead,0,Copper,120,1602,UNIVERSITY AVE,FLINT,13519,443937,32.83800577
48507,LG63028,7/28/16,Lead,0,Copper,80,4430,RED ARROW RD,FLINT,13519,443937,32.83800577
48507,LG70067,8/29/16,Lead,2,Copper,0,1433,MARYLAND AVE,FLINT,13519,443937,32.83800577
48507,LG75367,9/21/16,Lead,3,Copper,70,2816,CLEMENT ST,FLINT,13519,443937,32.83800577
48507,LG70053,8/29/16,Lead,2,Copper,0,1835,SEYMOUR ST,FLINT,13519,443937,32.83800577
48507,LG66326,8/11/16,Lead,4,Copper,100,1039,VICTORIA AVE,FLINT,13519,443937,32.83800577
48507,LG87442,11/17/16,Lead,200,Copper,"1,410",1402,WALDMAN AVE,FLINT,13519,443937,32.83800577
48507,LG67982,8/18/16,Lead,0,Copper,0,509,E GILLESPIE AVE,FLINT,13519,443937,32.83800577
48507,LG74861,9/19/16,Lead,0,Copper,60,1923,CARMANBROOK PKWY,FLINT,13519,443937,32.83800577
48507,LG60230,7/18/16,Lead,0,Copper,0,2709,YALE ST,FLINT,13519,443937,32.83800577
48507,LG85371,11/3/16,Lead,0,Copper,60,5706,SUBURBAN CT,FLINT,13519,443937,32.83800577
48507,LG83087,10/20/16,Lead,,Copper,,1017,SIMCOE AVE,FLINT,13519,443937,32.83800577
48507,LG60669,7/19/16,Lead,0,Copper,90,2816,CLEMENT ST,FLINT,13519,443937,32.83800577
48507,LG61502,7/21/16,Lead,0,Copper,0,405,W MARENGO AVE,FLINT,13519,443937,32.83800577
48507,LG84129,10/27/16,Lead,,Copper,,1213,E GRACELAWN AVE,FLINT,13519,443937,32.83800577
48507,LG59581,7/14/16,Lead,0,Copper,0,3759,SUNSET DR,FLINT,13519,443937,32.83800577
48507,LG71376,9/6/16,Lead,0,Copper,0,1421,BARRYWOOD LN,FLINT,13519,443937,32.83800577
48507,LG77531,9/27/16,Lead,0,Copper,0,1201,N GRAND TRAVERSE ST,FLINT,13519,443937,32.83800577
48507,LG72801,9/12/16,Lead,108,Copper,120,3119,KIRKWOOD LN,FLINT,13519,443937,32.83800577
48507,LG61100,7/20/16,Lead,0,Copper,130,,,FLINT,13519,443937,32.83800577
48507,LG66315,8/11/16,Lead,0,Copper,80,618,E BISHOP AVE,FLINT,13519,443937,32.83800577
48507,LG82130,10/17/16,Lead,2,Copper,80,1625,PENNSYLVANIA AVE,FLINT,13519,443937,32.83800577
48507,LG84133,10/27/16,Lead,,Copper,,2426,BASSETT PL,FLINT,13519,443937,32.83800577
48507,LG64564,8/4/16,Lead,0,Copper,80,4310,CHEYENNE AVE,FLINT,13519,443937,32.83800577
48507,LG64539,8/4/16,Lead,1,Copper,0,417,W RUTH AVE,FLINT,13519,443937,32.83800577
48507,LG67975,8/18/16,Lead,0,Copper,0,722,CLINTON ST,FLINT,13519,443937,32.83800577
48507,LG61195,7/20/16,Lead,0,Copper,0,2521,THOMAS ST,FLINT,13519,443937,32.83800577
48507,LG60624,7/19/16,Lead,1,Copper,90,616,CRAWFORD ST,FLINT,13519,443937,32.83800577
48507,LG61530,7/21/16,Lead,3,Copper,150,2610,E COURT ST,FLINT,13519,443937,32.83800577
48507,LG59568,7/14/16,Lead,0,Copper,0,2011,BEEKMAN CT,FLINT,13519,443937,32.83800577
48507,LG87385,11/17/16,Lead,0,Copper,130,4706,CRESTBROOK LN,FLINT,13519,443937,32.83800577
48507,LG89423,12/1/16,Lead,,Copper,,2722,BEGOLE ST,FLINT,13519,443937,32.83800577
48507,LG89425,12/1/16,Lead,,Copper,,2722,BEGOLE ST,FLINT,13519,443937,32.83800577
48507,LG69558,8/25/16,Lead,0,Copper,0,1309,BELLCREEK DR,FLINT,13519,443937,32.83800577
48507,LG61951,7/25/16,Lead,0,Copper,60,512,S GRAND TRAVERSE ST,FLINT,13519,443937,32.83800577
48507,LG81096,10/10/16,Lead,0,Copper,0,2532,TYRONE ST,FLINT,13519,443937,32.83800577
48507,LG71312,9/6/16,Lead,0,Copper,120,3301,WESTWOOD PKWY,FLINT,13519,443937,32.83800577
48507,LG87998,11/21/16,Lead,,Copper,,1518,UNIVERSITY AVENUE,FLINT,13519,443937,32.83800577
48507,LG58831,7/12/16,Lead,2,Copper,0,2840,MILLER RD,FLINT,13519,443937,32.83800577
48507,LG84164,10/27/16,Lead,3,Copper,0,2433,N VERNON AVE,FLINT,13519,443937,32.83800577
48507,LG75392,9/21/16,Lead,0,Copper,0,1626,BROOKSIDE DR,FLINT,13519,443937,32.83800577
48507,LG80755,10/6/16,Lead,0,Copper,0,2535,WALTER ST,FLINT,13519,443937,32.83800577
48507,LG88706,11/28/16,Lead,,Copper,,1316,IDA AVE,FLINT,13519,443937,32.83800577
48507,LG72847,9/12/16,Lead,5,Copper,0,2233,MT ELLIOTT AVE,FLINT,13519,443937,32.83800577
48507,LG65017,8/8/16,Lead,2,Copper,70,320,WESTCOMBE AVE,FLINT,13519,443937,32.83800577
48507,LG67867,8/18/16,Lead,3,Copper,70,202,OLIVER ST,FLINT,13519,443937,32.83800577
48507,LG80759,10/6/16,Lead,3,Copper,60,3617,HERRICK ST,FLINT,13519,443937,32.83800577
48507,LG76876,9/26/16,Lead,0,Copper,0,2301,E SECOND ST,FLINT,13519,443937,32.83800577
48507,LG85717,11/7/16,Lead,,Copper,,3801,LUANNOR AVE,FLINT,13519,443937,32.83800577
48507,LG63044,7/28/16,Lead,2,Copper,100,818,MCKINLEY AVE,FLINT,13519,443937,32.83800577
48507,LG76868,9/26/16,Lead,18,Copper,350,829,E WELLINGTON AVE,FLINT,13519,443937,32.83800577
48507,LG74872,9/19/16,Lead,0,Copper,0,2646,LAWNDALE AVE,FLINT,13519,443937,32.83800577
48507,LG87354,11/17/16,Lead,0,Copper,0,2508,ALTOONA ST,FLINT,13519,443937,32.83800577
48507,LG70066,8/29/16,Lead,2,Copper,70,2750,WOLCOTT ST,FLINT,13519,443937,32.83800577
48507,LG78679,9/29/16,Lead,0,Copper,0,1014,DELL AVE,FLINT,13519,443937,32.83800577
48507,LG67822,8/18/16,Lead,3,Copper,130,2305,JOLIET ST,FLINT,13519,443937,32.83800577
48507,LG81782,10/13/16,Lead,0,Copper,50,1406,BLUEBERRY LN,FLINT,13519,443937,32.83800577
48507,LG71012,9/1/16,Lead,0,Copper,0,3100,LAKEWOOD DR,FLINT,13519,443937,32.83800577
48507,LG81793,10/13/16,Lead,2,Copper,60,1525,BENNETT AVE,FLINT,13519,443937,32.83800577
48507,LG58865,7/12/16,Lead,0,Copper,0,5805,BRANCH RD,FLINT,13519,443937,32.83800577
48507,LG84143,10/27/16,Lead,,Copper,,2006,STONEY BROOK CT,FLINT,13519,443937,32.83800577
48507,LG88022,11/21/16,Lead,,Copper,,1518,UNIVERSITY AVENUE,FLINT,13519,443937,32.83800577
48507,LG81091,10/10/16,Lead,0,Copper,0,2931,CLEMENT ST,FLINT,13519,443937,32.83800577
48507,LG64525,8/4/16,Lead,0,Copper,50,512,S GRAND TRAVERSE ST,FLINT,13519,443937,32.83800577
48507,LG83030,10/20/16,Lead,0,Copper,0,555,S SAGINAW ST,FLINT,13519,443937,32.83800577
48507,LG63000,7/28/16,Lead,5,Copper,0,1406,N VIRGINIA AVE,FLINT,13519,443937,32.83800577
48507,LG87359,11/17/16,Lead,0,Copper,190,1810,KANSAS AVE,FLINT,13519,443937,32.83800577
48507,LG79602,10/3/16,Lead,0,Copper,100,2913,BRANDON ST,FLINT,13519,443937,32.83800577
48507,LG88063,11/21/16,Lead,,Copper,,6602,OXLEY DR,FLINT,13519,443937,32.83800577
48507,LG69515,8/25/16,Lead,61,Copper,50,1505,WOODLAWN PARK DR,FLINT,13519,443937,32.83800577
48507,LG73835,9/14/16,Lead,64,Copper,500,123,ANY ST,FLINT,13519,443937,32.83800577
48507,LG59631,7/14/16,Lead,0,Copper,0,4701,CLOVERLAWN DR,FLINT,13519,443937,32.83800577
48507,LG76095,9/22/16,Lead,4,Copper,0,1920,GLENDALE AVE,FLINT,13519,443937,32.83800577
48507,LG81799,10/13/16,Lead,3,Copper,0,1515,MILBOURNE AVE,FLINT,13519,443937,32.83800577
48507,LG74224,9/15/16,Lead,0,Copper,220,615,SAINT CLAIR ST,FLINT,13519,443937,32.83800577
48507,LG65011,8/8/16,Lead,3,Copper,0,1713,MISSOURI AVE,FLINT,13519,443937,32.83800577
48507,LG72787,9/12/16,Lead,2,Copper,0,1807,OREN AVE,FLINT,13519,443937,32.83800577
48507,LG86560,11/10/16,Lead,,Copper,,502,W PHILADELPHIA BLVD,FLINT,13519,443937,32.83800577
48507,LG79603,10/3/16,Lead,21,Copper,0,2602,N CHEVROLET AVE,FLINT,13519,443937,32.83800577
48507,LG60794,7/20/16,Lead,5,Copper,0,1915,COPEMAN BLVD,FLINT,13519,443937,32.83800577
48507,LG89421,12/1/16,Lead,,Copper,,3501,HAWTHORNE DR,FLINT,13519,443937,32.83800577
48507,LG81116,10/10/16,Lead,0,Copper,0,2030,DWIGHT AVE,FLINT,13519,443937,32.83800577
48507,LG72149,9/8/16,Lead,0,Copper,0,1216,W 4TH AVE,FLINT,13519,443937,32.83800577
48507,LG89857,12/5/16,Lead,,Copper,,6524,CRANWOOD DR,FLINT,13519,443937,32.83800577
48507,LG72814,9/12/16,Lead,2,Copper,120,3902,SENECA ST,FLINT,13519,443937,32.83800577
48507,LG66695,8/15/16,Lead,4,Copper,50,2107,N AVERILL AVE,FLINT,13519,443937,32.83800577
48507,LG85365,11/3/16,Lead,21,Copper,130,555,COPEMAN BLVD,FLINT,13519,443937,32.83800577
48507,LG87694,11/17/16,Lead,,Copper,,3411,KELLAR AVENUE,FLINT,13519,443937,32.83800577
48507,LG88735,11/28/16,Lead,,Copper,,3714,GRATIOT AVE,FLINT,13519,443937,32.83800577
48507,LG76867,9/26/16,Lead,0,Copper,60,618,E BISHOP AVE,FLINT,13519,443937,32.83800577
48507,LG71372,9/6/16,Lead,0,Copper,60,1918,PARK FOREST DR,FLINT,13519,443937,32.83800577
48507,LG60680,7/19/16,Lead,2,Copper,0,2120,WINDEMERE AVE,FLINT,13519,443937,32.83800577
48507,LG89845,12/5/16,Lead,,Copper,,151,COMMONWEALTH AVE,FLINT,13519,443937,32.83800577
48507,LG84527,10/31/16,Lead,,Copper,,618,W,FLINT,13519,443937,32.83800577
48507,LG86536,11/10/16,Lead,,Copper,,607,CHALMERS ST,FLINT,13519,443937,32.83800577
48507,LG89426,12/1/16,Lead,,Copper,,6500,CLIO RD,FLINT,13519,443937,32.83800577
48507,LG87428,11/17/16,Lead,3,Copper,0,2413,PIERCE ST,FLINT,13519,443937,32.83800577
48507,LG75378,9/21/16,Lead,0,Copper,100,2413,WELCH BLVD,FLINT,13519,443937,32.83800577
48507,LG60618,7/19/16,Lead,1,Copper,0,620,CRAWFORD ST,FLINT,13519,443937,32.83800577
48507,LG64566,8/4/16,Lead,0,Copper,0,3709,COMANCHE AVE,FLINT,13519,443937,32.83800577
48507,LG61924,7/25/16,Lead,0,Copper,0,5701,WINTHROP BLVD,FLINT,13519,443937,32.83800577
48507,LG83057,10/20/16,Lead,0,Copper,0,3536,PROVIDENCE ST,FLINT,13519,443937,32.83800577
48507,LG83093,10/20/16,Lead,,Copper,,1714,WOODLIN DR,FLINT,13519,443937,32.83800577
48507,LG58023,7/7/16,Lead,4,Copper,60,743,W ATHERTON RD,FLINT,13519,443937,32.83800577
48507,LG89407,12/1/16,Lead,15,Copper,80,2540,S GRAND TRAVERSE ST,FLINT,13519,443937,32.83800577
48507,LG87589,11/17/16,Lead,,Copper,,,CARTER ELEMENTARY,MOUNTROSE,13519,443937,32.83800577
48507,LG71362,9/6/16,Lead,0,Copper,0,1002,S SAGINAW ST,FLINT,13519,443937,32.83800577
48507,LG66699,8/15/16,Lead,2,Copper,60,2406,PIERCE ST,FLINT,13519,443937,32.83800577
48507,LG79586,10/3/16,Lead,0,Copper,0,1201,WOODLAWN PARK DR,FLINT,13519,443937,32.83800577
48507,LG76090,9/22/16,Lead,0,Copper,50,4705,CRESTBROOK LN,FLINT,13519,443937,32.83800577
48507,LG75303,9/21/16,Lead,1,Copper,100,616,CRAWFORD ST,FLINT,13519,443937,32.83800577
48507,LG63004,7/28/16,Lead,0,Copper,0,1820,WINDSOR LN,FLINT,13519,443937,32.83800577
48507,LG85309,11/3/16,Lead,,Copper,,3030,WESTWOOD PKWY,FLINT,13519,443937,32.83800577
48507,LG66320,8/11/16,Lead,0,Copper,130,914,CHURCH ST,FLINT,13519,443937,32.83800577
48507,LG86531,11/10/16,Lead,,Copper,,124,CRAIGTON CT,FLINT,13519,443937,32.83800577
48507,LG91171,12/12/16,Lead,,Copper,,2042,FERRIS AVE,FLINT,13519,443937,32.83800577
48507,LG59623,7/14/16,Lead,0,Copper,0,4701,CLOVERLAWN DR,FLINT,13519,443937,32.83800577
48507,LG74233,9/15/16,Lead,13,Copper,0,1909,MONTEITH ST,FLINT,13519,443937,32.83800577
48507,LG85351,11/3/16,Lead,0,Copper,100,814,E 7TH ST,FLINT,13519,443937,32.83800577
48507,LG72140,9/8/16,Lead,0,Copper,0,2125,HILLS ST,FLINT,13519,443937,32.83800577
48507,LG91151,12/12/16,Lead,0,Copper,0,4501,FENTON RD,FLINT,13519,443937,32.83800577
48507,LG63010,7/28/16,Lead,0,Copper,0,1002,S SAGINAW ST,FLINT,13519,443937,32.83800577
48507,LG87419,11/17/16,Lead,1,Copper,0,733,CLINTON ST,FLINT,13519,443937,32.83800577
48507,LG69539,8/25/16,Lead,3,Copper,60,,,FLINT,13519,443937,32.83800577
48507,LG84512,10/31/16,Lead,0,Copper,70,3336,DORT HWY,FLINT,13519,443937,32.83800577
48507,LG63354,8/1/16,Lead,0,Copper,0,3925,BROWN ST,FLINT,13519,443937,32.83800577
48507,LG59600,7/14/16,Lead,0,Copper,260,3331,MENOMINEE ST,BURTON,13519,443937,32.83800577
48507,LG91153,12/12/16,Lead,0,Copper,0,4001,FENTON,FLINT,13519,443937,32.83800577
48507,LG75376,9/21/16,Lead,5,Copper,80,2808,MALLERY ST,FLINT,13519,443937,32.83800577
48507,LG88667,11/28/16,Lead,2,Copper,0,1505,WOODLAWN PARK DR,FLINT,13519,443937,32.83800577
48507,LG87686,11/17/16,Lead,,Copper,,3900,HAMMERBERG RD #317,FLINT,13519,443937,32.83800577
48507,LG68447,8/22/16,Lead,14,Copper,0,2501,HILLS ST,FLINT,13519,443937,32.83800577
48507,LG82146,10/17/16,Lead,5,Copper,0,2002,MONTEITH ST,FLINT,13519,443937,32.83800577
48507,LG87340,11/17/16,Lead,2,Copper,190,3405,WESTWOOD PKWY,FLINT,13519,443937,32.83800577
48507,LG90831,12/8/16,Lead,,Copper,,618,EDMUND ST,FLINT,13519,443937,32.83800577
48507,LG60626,7/19/16,Lead,5,Copper,0,734,LELAND ST,FLINT,13519,443937,32.83800577
48507,LG71374,9/6/16,Lead,1,Copper,0,2011,OXFORD LN,FLINT,13519,443937,32.83800577
48507,LG64521,8/4/16,Lead,5,Copper,70,2106,PIERCE ST,FLINT,13519,443937,32.83800577
48507,LG69522,8/25/16,Lead,0,Copper,80,136,E BALTIMORE BLVD,FLINT,13519,443937,32.83800577
48507,LG71371,9/6/16,Lead,0,Copper,110,2313,PIERCE ST,FLINT,13519,443937,32.83800577
48507,LG63025,7/28/16,Lead,11,Copper,170,3102,MILLER RD,FLINT,13519,443937,32.83800577
48507,LG63035,7/28/16,Lead,2,Copper,100,2608,WALTER ST,FLINT,13519,443937,32.83800577
48507,LG68476,8/22/16,Lead,5,Copper,140,2202,WELCH BLVD,FLINT,13519,443937,32.83800577
48509,LG79607,10/3/16,Lead,2,Copper,430,4841,FENTON RD,FLINT,4735,199729,42.18141499
48529,LG66710,8/15/16,Lead,2,Copper,0,3135,BENNETT AVE,FLINT,4002,108429,27.09370315
48529,LG74855,9/19/16,Lead,2,Copper,0,2533,THOMAS ST,FLINT,4002,108429,27.09370315
48529,LG90825,12/8/16,Lead,,Copper,,811,PADDINGTON AVE,FLINT,4002,108429,27.09370315
48529,LG91163,12/12/16,Lead,0,Copper,80,2010,BARKS ST,FLINT,4002,108429,27.09370315
48529,LG69493,8/25/16,Lead,3,Copper,120,968,GAINEY AVE,FLINT,4002,108429,27.09370315
48529,LG61946,7/25/16,Lead,2,Copper,50,1829,OAK BROOK CIR,FLINT,4002,108429,27.09370315
48529,LG69502,8/25/16,Lead,0,Copper,100,914,CHURCH ST,FLINT,4002,108429,27.09370315
48529,LG60779,7/20/16,Lead,1,Copper,0,1206,BLANCHARD AVE,FLINT,4002,108429,27.09370315
48529,LG64553,8/4/16,Lead,0,Copper,0,2300,FLUSHING RD,FLINT,4002,108429,27.09370315
48529,LG77571,9/27/16,Lead,0,Copper,0,1201,N GRAND TRAVERSE ST,FLINT,4002,108429,27.09370315
48529,LG67838,8/18/16,Lead,9,Copper,0,2706,CLEMENT ST,FLINT,4002,108429,27.09370315
48529,LG61541,7/21/16,Lead,0,Copper,0,,,,4002,108429,27.09370315
48529,LG66298,8/11/16,Lead,0,Copper,90,1002,S SAGINAW ST,FLINT,4002,108429,27.09370315
48532,LG61520,7/21/16,Lead,0,Copper,200,3030,RAYWOOD ST,FLINT,9120,403586,44.25285088
48532,LG62975,7/28/16,Lead,0,Copper,0,1602,UNIVERSITY AVE,FLINT,9120,403586,44.25285088
48532,LG61149,7/20/16,Lead,169,Copper,1250,1201,N GRAND TRAVERSE ST,FLINT,9120,403586,44.25285088
48532,LG87434,11/17/16,Lead,6,Copper,140,610,E GRACELAWN AVE,FLINT,9120,403586,44.25285088
48532,LG60625,7/19/16,Lead,18,Copper,0,1209,NEUBERT AVE,FLINT,9120,403586,44.25285088
48532,LG71325,9/6/16,Lead,2,Copper,60,1601,LINCOLN AVE,FLINT,9120,403586,44.25285088
48532,LG63006,7/28/16,Lead,31,Copper,240,2101,WINDEMERE AVE,FLINT,9120,403586,44.25285088
48532,LG61189,7/20/16,Lead,0,Copper,0,2513,THOMAS ST,FLINT,9120,403586,44.25285088
48532,LG69535,8/25/16,Lead,0,Copper,140,1214,AVE A,FLINT,9120,403586,44.25285088
48532,LG81803,10/13/16,Lead,0,Copper,70,1201,W GRAND TRAVERSE ST,FLINT,9120,403586,44.25285088
48532,LG61142,7/20/16,Lead,1,Copper,110,1201,N GRAND TRAVERSE ST,FLINT,9120,403586,44.25285088
48532,LG71322,9/6/16,Lead,12,Copper,0,1134,S FRANKLIN AVE,FLINT,9120,403586,44.25285088
48532,LG77563,9/27/16,Lead,4,Copper,120,1201,N GRAND TRAVERSE ST,FLINT,9120,403586,44.25285088
48532,LG75393,9/21/16,Lead,13,Copper,60,2835,MALLER ST,FLINT,9120,403586,44.25285088
48532,LG84145,10/27/16,Lead,,Copper,,725,E LORADO AVE,FLINT,9120,403586,44.25285088
48532,LG76886,9/26/16,Lead,0,Copper,100,638,E BISHOP AVE,FLINT,9120,403586,44.25285088
48532,LG88025,11/21/16,Lead,,Copper,,1518,UNIVERSITY AVENUE,FLINT,9120,403586,44.25285088
48532,LG87614,11/17/16,Lead,,Copper,,,MT MORRIS UNIT 5,MT MORRIS,9120,403586,44.25285088
48532,LG76093,9/22/16,Lead,0,Copper,0,2726,WALTER ST,FLINT,9120,403586,44.25285088
48532,LG72157,9/8/16,Lead,1,Copper,50,936,VERMILY AVE,FLINT,9120,403586,44.25285088
48532,LG76892,9/26/16,Lead,0,Copper,0,6401,VALORIE LN,FLINT,9120,403586,44.25285088
48532,LG76900,9/26/16,Lead,0,Copper,0,2024,CHURCH ST,FLINT,9120,403586,44.25285088
48532,LG66302,8/11/16,Lead,1,Copper,0,1506,KNIGHT AVE,FLINT,9120,403586,44.25285088
48532,LG90820,12/8/16,Lead,,Copper,,2606,WESTWOOD PKWY,FLINT,9120,403586,44.25285088
48532,LG67827,8/18/16,Lead,0,Copper,0,2726,WALTER ST,FLINT,9120,403586,44.25285088
48532,LG66712,8/15/16,Lead,2,Copper,0,4006,BLACKINGTON AVE,FLINT,9120,403586,44.25285088
48532,LG67935,8/18/16,Lead,0,Copper,110,1220,AVE B,FLINT,9120,403586,44.25285088
48532,LG81107,10/10/16,Lead,0,Copper,0,4322,GREENBROOK LN,FLINT,9120,403586,44.25285088
48532,LG88066,11/21/16,Lead,,Copper,,6602,OXLEY DR,FLINT,9120,403586,44.25285088
48532,LG60213,7/18/16,Lead,0,Copper,110,626,LETA AVE,FLINT,9120,403586,44.25285088
48532,LG57967,7/7/16,Lead,3,Copper,0,2721,SWAYZE ST,FLINT,9120,403586,44.25285088
